Index(['day', 'timestamp', 'product', 'bid_price_1', 'bid_volume_1',
       'bid_price_2', 'bid_volume_2', 'bid_price_3', 'bid_volume_3',
716000,TOMATOES,4952.5,0,0
716100,TOMATOES,4953.0,0,0
716100,EMERALDS,10000.0,0,0
716200,EMERALDS,10000.0,0,0
716200,TOMATOES,4953.0,0,0
716300,TOMATOES,4953.5,0,0
716300,EMERALDS,10000.0,0,0
716400,EMERALDS,10000.0,0,0
716400,TOMATOES,4954.0,0,0
716500,TOMATOES,4954.5,0,0
716500,EMERALDS,10000.0,0,0
716600,EMERALDS,10000.0,0,0
716600,TOMATOES,4954.0,0,0
716700,TOMATOES,4954.0,0,0
716700,EMERALDS,10000.0,0,0
716800,EMERALDS,10000.0,0,0
716800,TOMATOES,4954.5,0,0
716900,TOMATOES,4951.5,0,0
716900,EMERALDS,10000.0,0,0
717000,TOMATOES,4955.5,0,0
717000,EMERALDS,10004.0,0,0
717100,EMERALDS,10000.0,0,0
717100,TOMATOES,4955.5,0,0
717200,EMERALDS,10000.0,0,0
717200,TOMATOES,4954.5,0,0
717300,TOMATOES,4955.0,0,0
717300,EMERALDS,10000.0,0,0
717400,TOMATOES,4955.5,0,0
717400,EMERALDS,10000.0,0,0
717500,EMERALDS,10000.0,0,0
717500,TOMATOES,4955.5,0,0
717600,EMERALDS,10000.0,0,0
717600,TOMATOES,4955.5,0,0
717700,TOMATOES,4956.0,0,0
717700,EMERALDS,10000.0,0,0
717800,TOMATOES,4956.0,0,0
717800,EMERALDS,10000.0,0,0
717900,EMERALDS,10000.0,0,0
717900,TOMATOES,4955.0,0,0
718000,EMERALDS,10000.0,0,0
718000,TOMATOES,4954.5,0,0
718100,TOMATOES,4954.5,0,0
718100,EMERALDS,10000.0,0,0
718200,TOMATOES,4954.0,0,0
718200,EMERALDS,10000.0,0,0
718300,EMERALDS,10000.0,0,0
718300,TOMATOES,4953.5,0,0
718400,EMERALDS,10000.0,0,0
718400,TOMATOES,4952.5,0,0
718500,TOMATOES,4953.0,0,0
718500,EMERALDS,10000.0,0,0
718600,TOMATOES,4952.5,0,0
718600,EMERALDS,10000.0,0,0
718700,EMERALDS,10000.0,0,0
718700,TOMATOES,4953.5,0,0
718800,EMERALDS,10000.0,0,0
718800,TOMATOES,4949.0,0,0
718900,TOMATOES,4952.5,0,0
718900,EMERALDS,10000.0,0,0
719000,TOMATOES,4952.0,0,0
719000,EMERALDS,10000.0,0,0
719100,EMERALDS,9996.0,0,0
719100,TOMATOES,4951.5,0,0
719200,EMERALDS,10000.0,0,0
719200,TOMATOES,4952.5,0,0
719300,TOMATOES,4952.5,0,0
719300,EMERALDS,10000.0,0,0
719400,TOMATOES,4956.0,0,0
719400,EMERALDS,10000.0,0,0
719500,EMERALDS,10000.0,0,0
719500,TOMATOES,4952.5,0,0
719600,EMERALDS,10000.0,0,0
719600,TOMATOES,4952.5,0,0
719700,TOMATOES,4952.5,0,0
719700,EMERALDS,10000.0,0,0
719800,TOMATOES,4953.5,0,0
719800,EMERALDS,10000.0,0,0
719900,EMERALDS,10000.0,0,0
719900,TOMATOES,4953.5,0,0
720000,EMERALDS,10000.0,0,0
720000,TOMATOES,4952.5,0,0
720100,TOMATOES,4952.5,0,0
720100,EMERALDS,10000.0,0,0
720200,TOMATOES,4953.0,0,0
720200,EMERALDS,10000.0,0,0
720300,EMERALDS,10000.0,0,0
720300,TOMATOES,4953.5,0,0
720400,EMERALDS,10000.0,0,0
720400,TOMATOES,4953.5,0,0
720500,TOMATOES,4953.5,0,0
720500,EMERALDS,10000.0,0,0
720600,TOMATOES,4952.5,0,0
720600,EMERALDS,10000.0,0,0
720700,EMERALDS,10000.0,0,0
720700,TOMATOES,4952.0,0,0
720800,EMERALDS,10000.0,0,0
720800,TOMATOES,4952.0,0,0
720900,TOMATOES,4952.5,0,0
720900,EMERALDS,10000.0,0,0
721000,TOMATOES,4952.0,0,0
721000,EMERALDS,10004.0,0,0
721100,EMERALDS,10000.0,0,0
721100,TOMATOES,4952.5,0,0
721200,EMERALDS,10000.0,0,0
721200,TOMATOES,4952.0,0,0
721300,TOMATOES,4947.5,0,0
721300,EMERALDS,10000.0,0,0
721400,TOMATOES,4951.5,0,0
721400,EMERALDS,10000.0,0,0
721500,EMERALDS,10000.0,0,0
721500,TOMATOES,4951.5,0,0
721600,EMERALDS,10000.0,0,0
721600,TOMATOES,4952.0,0,0
721700,TOMATOES,4952.0,0,0
721700,EMERALDS,10000.0,0,0
721800,TOMATOES,4952.0,0,0
721800,EMERALDS,10000.0,0,0
721900,EMERALDS,10000.0,0,0
721900,TOMATOES,4951.5,0,0
722000,EMERALDS,10004.0,0,0
722000,TOMATOES,4951.5,0,0
722100,TOMATOES,4951.0,0,0
722100,EMERALDS,10000.0,0,0
722200,TOMATOES,4951.5,0,0
722200,EMERALDS,10000.0,0,0
722300,EMERALDS,10000.0,0,0
722300,TOMATOES,4952.0,0,0
722400,EMERALDS,10000.0,0,0
722400,TOMATOES,4952.0,0,0
722500,TOMATOES,4951.5,0,0
722500,EMERALDS,10000.0,0,0
722600,TOMATOES,4951.5,0,0
722600,EMERALDS,10000.0,0,0
722700,EMERALDS,10000.0,0,0
722700,TOMATOES,4951.0,0,0
722800,EMERALDS,10000.0,0,0
722800,TOMATOES,4951.5,0,0
722900,TOMATOES,4951.5,0,0
722900,EMERALDS,10000.0,0,0
723000,TOMATOES,4951.5,0,0
723000,EMERALDS,9996.0,0,0
723100,EMERALDS,10000.0,0,0
723100,TOMATOES,4952.5,0,0
723200,EMERALDS,10000.0,0,0
723200,TOMATOES,4952.5,0,0
723300,TOMATOES,4952.5,0,0
723300,EMERALDS,10000.0,0,0
723400,TOMATOES,4952.5,0,0
723400,EMERALDS,10000.0,0,0
723500,EMERALDS,10000.0,0,0
723500,TOMATOES,4952.5,0,0
723600,EMERALDS,10000.0,0,0
723600,TOMATOES,4952.5,0,0
723700,TOMATOES,4948.5,0,0
723700,EMERALDS,10000.0,0,0
723800,EMERALDS,10000.0,0,0
723800,TOMATOES,4952.5,0,0
723900,TOMATOES,4949.5,0,0
723900,EMERALDS,10000.0,0,0
724000,EMERALDS,10000.0,0,0
724000,TOMATOES,4953.0,0,0
724100,TOMATOES,4953.5,0,0
724100,EMERALDS,10000.0,0,0
724200,EMERALDS,10000.0,0,0
724200,TOMATOES,4952.5,0,0
724300,TOMATOES,4952.5,0,0
724300,EMERALDS,10000.0,0,0
724400,EMERALDS,10000.0,0,0
724400,TOMATOES,4952.5,0,0
724500,TOMATOES,4952.5,0,0
724500,EMERALDS,10000.0,0,0
724600,EMERALDS,10000.0,0,0
724600,TOMATOES,4952.5,0,0
724700,TOMATOES,4951.5,0,0
724700,EMERALDS,10000.0,0,0
724800,EMERALDS,10000.0,0,0
724800,TOMATOES,4951.0,0,0
724900,TOMATOES,4951.5,0,0
724900,EMERALDS,10000.0,0,0
725000,EMERALDS,10000.0,0,0
725000,TOMATOES,4951.5,0,0
725100,TOMATOES,4951.5,0,0
725100,EMERALDS,10000.0,0,0
725200,EMERALDS,10000.0,0,0
725200,TOMATOES,4952.5,0,0
725300,TOMATOES,4952.5,0,0
725300,EMERALDS,10000.0,0,0
725400,EMERALDS,10000.0,0,0
725400,TOMATOES,4953.5,0,0
725500,TOMATOES,4953.5,0,0
725500,EMERALDS,10000.0,0,0
725600,EMERALDS,10000.0,0,0
725600,TOMATOES,4954.5,0,0
725700,TOMATOES,4950.5,0,0
725700,EMERALDS,10000.0,0,0
725800,EMERALDS,10000.0,0,0
725800,TOMATOES,4954.5,0,0
725900,TOMATOES,4954.5,0,0
725900,EMERALDS,10000.0,0,0
726000,TOMATOES,4954.5,0,0
726000,EMERALDS,10000.0,0,0
726100,EMERALDS,10000.0,0,0
726100,TOMATOES,4954.5,0,0
726200,EMERALDS,10000.0,0,0
726200,TOMATOES,4954.5,0,0
726300,TOMATOES,4954.5,0,0
726300,EMERALDS,10000.0,0,0
726400,TOMATOES,4955.0,0,0
726400,EMERALDS,10000.0,0,0
726500,EMERALDS,10000.0,0,0
726500,TOMATOES,4953.5,0,0
726600,EMERALDS,10000.0,0,0
726600,TOMATOES,4949.0,0,0
726700,TOMATOES,4953.0,0,0
726700,EMERALDS,10000.0,0,0
726800,TOMATOES,4953.5,0,0
726800,EMERALDS,10000.0,0,0
726900,EMERALDS,10000.0,0,0
726900,TOMATOES,4952.5,0,0
727000,EMERALDS,10000.0,0,0
727000,TOMATOES,4952.0,0,0
727100,TOMATOES,4952.5,0,0
727100,EMERALDS,10000.0,0,0
727200,TOMATOES,4952.0,0,0
727200,EMERALDS,10000.0,0,0
727300,EMERALDS,10000.0,0,0
727300,TOMATOES,4952.5,0,0
727400,EMERALDS,10000.0,0,0
727400,TOMATOES,4952.5,0,0
727500,TOMATOES,4949.5,0,0
727500,EMERALDS,10000.0,0,0
727600,TOMATOES,4953.5,0,0
727600,EMERALDS,10000.0,0,0
727700,EMERALDS,10000.0,0,0
727700,TOMATOES,4953.5,0,0
727800,EMERALDS,10000.0,0,0
727800,TOMATOES,4953.0,0,0
727900,TOMATOES,4954.0,0,0
727900,EMERALDS,10000.0,0,0
728000,TOMATOES,4953.5,0,0
728000,EMERALDS,10000.0,0,0
728100,EMERALDS,10000.0,0,0
728100,TOMATOES,4952.5,0,0
728200,EMERALDS,10000.0,0,0
728200,TOMATOES,4952.5,0,0
728300,TOMATOES,4952.0,0,0
728300,EMERALDS,10000.0,0,0
728400,TOMATOES,4952.0,0,0
728400,EMERALDS,10000.0,0,0
728500,EMERALDS,10000.0,0,0
728500,TOMATOES,4951.0,0,0
728600,EMERALDS,10000.0,0,0
728600,TOMATOES,4950.5,0,0
728700,TOMATOES,4951.0,0,0
728700,EMERALDS,10000.0,0,0
728800,TOMATOES,4951.5,0,0
728800,EMERALDS,10000.0,0,0
728900,EMERALDS,10000.0,0,0
728900,TOMATOES,4950.5,0,0
729000,EMERALDS,10000.0,0,0
729000,TOMATOES,4950.5,0,0
729100,TOMATOES,4949.5,0,0
729100,EMERALDS,10000.0,0,0
729200,TOMATOES,4948.5,0,0
729200,EMERALDS,10000.0,0,0
729300,EMERALDS,10000.0,0,0
729300,TOMATOES,4948.5,0,0
729400,EMERALDS,10000.0,0,0
729400,TOMATOES,4948.5,0,0
729500,TOMATOES,4947.5,0,0
729500,EMERALDS,10000.0,0,0
729600,TOMATOES,4948.0,0,0
729600,EMERALDS,10000.0,0,0
729700,EMERALDS,10000.0,0,0
729700,TOMATOES,4948.5,0,0
729800,EMERALDS,10000.0,0,0
729800,TOMATOES,4948.5,0,0
729900,TOMATOES,4949.0,0,0
729900,EMERALDS,10000.0,0,0
730000,TOMATOES,4946.5,0,0
730000,EMERALDS,10000.0,0,0
730100,EMERALDS,10000.0,0,0
730100,TOMATOES,4949.0,0,0
730200,EMERALDS,10000.0,0,0
730200,TOMATOES,4949.5,0,0
730300,TOMATOES,4949.5,0,0
730300,EMERALDS,10000.0,0,0
730400,TOMATOES,4949.5,0,0
730400,EMERALDS,10000.0,0,0
730500,EMERALDS,10000.0,0,0
730500,TOMATOES,4949.5,0,0
730600,EMERALDS,10000.0,0,0
730600,TOMATOES,4949.5,0,0
730700,TOMATOES,4949.0,0,0
730700,EMERALDS,10000.0,0,0
730800,TOMATOES,4948.5,0,0
730800,EMERALDS,10000.0,0,0
730900,EMERALDS,10000.0,0,0
730900,TOMATOES,4948.5,0,0
731000,EMERALDS,10000.0,0,0
731000,TOMATOES,4948.0,0,0
731100,TOMATOES,4948.0,0,0
731100,EMERALDS,10000.0,0,0
731200,TOMATOES,4948.5,0,0
731200,EMERALDS,10000.0,0,0
731300,EMERALDS,10000.0,0,0
731300,TOMATOES,4948.5,0,0
731400,EMERALDS,10000.0,0,0
731400,TOMATOES,4948.5,0,0
731500,TOMATOES,4949.0,0,0
731500,EMERALDS,10000.0,0,0
731600,TOMATOES,4949.0,0,0
731600,EMERALDS,10000.0,0,0
731700,EMERALDS,10000.0,0,0
731700,TOMATOES,4949.0,0,0
731800,EMERALDS,10000.0,0,0
731800,TOMATOES,4950.5,0,0
731900,TOMATOES,4946.5,0,0
731900,EMERALDS,10000.0,0,0
732000,TOMATOES,4950.5,0,0
732000,EMERALDS,10000.0,0,0
732100,EMERALDS,10000.0,0,0
732100,TOMATOES,4950.5,0,0
732200,EMERALDS,10000.0,0,0
732200,TOMATOES,4950.0,0,0
732300,TOMATOES,4950.5,0,0
732300,EMERALDS,10000.0,0,0
732400,TOMATOES,4950.5,0,0
732400,EMERALDS,10000.0,0,0
732500,TOMATOES,4949.5,0,0
732500,EMERALDS,10000.0,0,0
732600,EMERALDS,10000.0,0,0
732600,TOMATOES,4949.5,0,0
732700,TOMATOES,4950.0,0,0
732700,EMERALDS,10000.0,0,0
732800,EMERALDS,10000.0,0,0
732800,TOMATOES,4950.0,0,0
732900,TOMATOES,4951.0,0,0
732900,EMERALDS,10000.0,0,0
733000,EMERALDS,10000.0,0,0
733000,TOMATOES,4950.0,0,0
733100,TOMATOES,4950.5,0,0
733100,EMERALDS,10000.0,0,0
733200,EMERALDS,10000.0,0,0
733200,TOMATOES,4951.0,0,0
733300,TOMATOES,4950.5,0,0
733300,EMERALDS,10000.0,0,0
733400,EMERALDS,10000.0,0,0
733400,TOMATOES,4951.5,0,0
733500,TOMATOES,4952.0,0,0
733500,EMERALDS,10000.0,0,0
733600,EMERALDS,10000.0,0,0
733600,TOMATOES,4952.0,0,0
733700,TOMATOES,4952.0,0,0
733700,EMERALDS,10000.0,0,0
733800,EMERALDS,10000.0,0,0
733800,TOMATOES,4951.5,0,0
733900,TOMATOES,4951.5,0,0
733900,EMERALDS,10000.0,0,0
734000,EMERALDS,10000.0,0,0
734000,TOMATOES,4951.0,0,0
734100,TOMATOES,4950.5,0,0
734100,EMERALDS,10000.0,0,0
734200,EMERALDS,10000.0,0,0
734200,TOMATOES,4950.5,0,0
734300,TOMATOES,4951.5,0,0
734300,EMERALDS,10000.0,0,0
734400,EMERALDS,10000.0,0,0
734400,TOMATOES,4950.5,0,0
734500,TOMATOES,4950.5,0,0
734500,EMERALDS,10000.0,0,0
734600,EMERALDS,10000.0,0,0
734600,TOMATOES,4952.0,0,0
734700,EMERALDS,10000.0,0,0
734700,TOMATOES,4954.5,0,0
734800,EMERALDS,10000.0,0,0
734800,TOMATOES,4955.0,0,0
734900,TOMATOES,4951.5,0,0
734900,EMERALDS,10000.0,0,0
735000,TOMATOES,4951.5,0,0
735000,EMERALDS,10000.0,0,0
735100,EMERALDS,10000.0,0,0
735100,TOMATOES,4949.0,0,0
735200,EMERALDS,10000.0,0,0
735200,TOMATOES,4953.0,0,0
735300,TOMATOES,4955.0,0,0
735300,EMERALDS,10000.0,0,0
735400,TOMATOES,4953.5,0,0
735400,EMERALDS,10004.0,0,0
735500,EMERALDS,10000.0,0,0
735500,TOMATOES,4954.0,0,0
735600,EMERALDS,10000.0,0,0
735600,TOMATOES,4953.5,0,0
735700,TOMATOES,4954.0,0,0
735700,EMERALDS,10000.0,0,0
735800,TOMATOES,4954.0,0,0
735800,EMERALDS,10000.0,0,0
735900,EMERALDS,10004.0,0,0
735900,TOMATOES,4954.0,0,0
736000,EMERALDS,10000.0,0,0
736000,TOMATOES,4954.0,0,0
736100,TOMATOES,4954.0,0,0
736100,EMERALDS,10000.0,0,0
736200,TOMATOES,4953.5,0,0
736200,EMERALDS,10000.0,0,0
736300,EMERALDS,10000.0,0,0
736300,TOMATOES,4954.0,0,0
736400,EMERALDS,10000.0,0,0
736400,TOMATOES,4954.5,0,0
736500,TOMATOES,4954.5,0,0
736500,EMERALDS,10000.0,0,0
736600,TOMATOES,4957.0,0,0
736600,EMERALDS,10000.0,0,0
736700,EMERALDS,10000.0,0,0
736700,TOMATOES,4955.0,0,0
736800,EMERALDS,10000.0,0,0
736800,TOMATOES,4954.5,0,0
736900,TOMATOES,4953.5,0,0
736900,EMERALDS,10000.0,0,0
737000,TOMATOES,4953.5,0,0
737000,EMERALDS,10000.0,0,0
737100,EMERALDS,10000.0,0,0
737100,TOMATOES,4953.5,0,0
737200,EMERALDS,10000.0,0,0
737200,TOMATOES,4954.0,0,0
737300,TOMATOES,4953.5,0,0
737300,EMERALDS,10000.0,0,0
737400,TOMATOES,4953.0,0,0
737400,EMERALDS,10000.0,0,0
737500,EMERALDS,10000.0,0,0
737500,TOMATOES,4957.0,0,0
737600,EMERALDS,10000.0,0,0
737600,TOMATOES,4953.0,0,0
737700,TOMATOES,4952.5,0,0
737700,EMERALDS,10000.0,0,0
737800,TOMATOES,4952.5,0,0
737800,EMERALDS,10000.0,0,0
737900,EMERALDS,10000.0,0,0
737900,TOMATOES,4952.5,0,0
738000,EMERALDS,10000.0,0,0
738000,TOMATOES,4953.0,0,0
738100,TOMATOES,4954.5,0,0
738100,EMERALDS,10004.0,0,0
738200,TOMATOES,4954.5,0,0
738200,EMERALDS,10000.0,0,0
738300,EMERALDS,10000.0,0,0
738300,TOMATOES,4954.5,0,0
738400,EMERALDS,10000.0,0,0
738400,TOMATOES,4954.5,0,0
738500,TOMATOES,4954.5,0,0
738500,EMERALDS,10000.0,0,0
738600,TOMATOES,4955.0,0,0
738600,EMERALDS,10000.0,0,0
738700,EMERALDS,10000.0,0,0
738700,TOMATOES,4954.5,0,0
738800,EMERALDS,10000.0,0,0
738800,TOMATOES,4953.5,0,0
738900,TOMATOES,4954.0,0,0
738900,EMERALDS,10000.0,0,0
739000,TOMATOES,4954.5,0,0
739000,EMERALDS,9996.0,0,0
739100,EMERALDS,10000.0,0,0
739100,TOMATOES,4954.5,0,0
739200,EMERALDS,10000.0,0,0
739200,TOMATOES,4955.0,0,0
739300,TOMATOES,4956.0,0,0
739300,EMERALDS,10000.0,0,0
739400,TOMATOES,4955.5,0,0
739400,EMERALDS,10000.0,0,0
739500,EMERALDS,10000.0,0,0
739500,TOMATOES,4955.5,0,0
739600,EMERALDS,10000.0,0,0
739600,TOMATOES,4955.5,0,0
739700,TOMATOES,4956.5,0,0
739700,EMERALDS,10000.0,0,0
739800,TOMATOES,4956.0,0,0
739800,EMERALDS,10000.0,0,0
739900,EMERALDS,10000.0,0,0
739900,TOMATOES,4956.5,0,0
740000,EMERALDS,10000.0,0,0
740000,TOMATOES,4956.5,0,0
740100,TOMATOES,4956.5,0,0
740100,EMERALDS,10000.0,0,0
740200,TOMATOES,4956.5,0,0
740200,EMERALDS,10000.0,0,0
740300,EMERALDS,10000.0,0,0
740300,TOMATOES,4954.0,0,0
740400,EMERALDS,10000.0,0,0
740400,TOMATOES,4958.5,0,0
740500,TOMATOES,4958.5,0,0
740500,EMERALDS,10000.0,0,0
740600,TOMATOES,4958.5,0,0
740600,EMERALDS,10000.0,0,0
740700,EMERALDS,10000.0,0,0
740700,TOMATOES,4958.0,0,0
740800,EMERALDS,10000.0,0,0
740800,TOMATOES,4958.0,0,0
740900,TOMATOES,4955.0,0,0
740900,EMERALDS,10000.0,0,0
741000,TOMATOES,4958.5,0,0
741000,EMERALDS,10000.0,0,0
741100,EMERALDS,10000.0,0,0
741100,TOMATOES,4961.5,0,0
741200,EMERALDS,10000.0,0,0
741200,TOMATOES,4959.5,0,0
741300,TOMATOES,4960.0,0,0
741300,EMERALDS,10000.0,0,0
741400,EMERALDS,10000.0,0,0
741400,TOMATOES,4960.5,0,0
741500,TOMATOES,4961.5,0,0
741500,EMERALDS,10000.0,0,0
741600,EMERALDS,10000.0,0,0
741600,TOMATOES,4962.0,0,0
741700,TOMATOES,4965.0,0,0
741700,EMERALDS,10000.0,0,0
741800,EMERALDS,10000.0,0,0
741800,TOMATOES,4961.5,0,0
741900,TOMATOES,4961.5,0,0
741900,EMERALDS,10000.0,0,0
742000,EMERALDS,9996.0,0,0
742000,TOMATOES,4960.5,0,0
742100,TOMATOES,4960.0,0,0
742100,EMERALDS,10000.0,0,0
742200,EMERALDS,10000.0,0,0
742200,TOMATOES,4960.5,0,0
742300,TOMATOES,4960.0,0,0
742300,EMERALDS,10000.0,0,0
742400,EMERALDS,10000.0,0,0
742400,TOMATOES,4960.5,0,0
742500,TOMATOES,4960.5,0,0
742500,EMERALDS,10000.0,0,0
742600,EMERALDS,10000.0,0,0
742600,TOMATOES,4961.0,0,0
742700,TOMATOES,4961.5,0,0
742700,EMERALDS,10000.0,0,0
742800,EMERALDS,10000.0,0,0
742800,TOMATOES,4961.5,0,0
742900,TOMATOES,4958.5,0,0
742900,EMERALDS,10000.0,0,0
743000,EMERALDS,10000.0,0,0
743000,TOMATOES,4965.0,0,0
743100,TOMATOES,4961.0,0,0
743100,EMERALDS,10000.0,0,0
743200,EMERALDS,10000.0,0,0
743200,TOMATOES,4961.5,0,0
743300,TOMATOES,4961.5,0,0
743300,EMERALDS,10000.0,0,0
743400,EMERALDS,10000.0,0,0
743400,TOMATOES,4960.5,0,0
743500,TOMATOES,4960.5,0,0
743500,EMERALDS,10000.0,0,0
743600,TOMATOES,4960.5,0,0
743600,EMERALDS,10000.0,0,0
743700,EMERALDS,10000.0,0,0
743700,TOMATOES,4960.0,0,0
743800,EMERALDS,10000.0,0,0
743800,TOMATOES,4961.0,0,0
743900,TOMATOES,4961.0,0,0
743900,EMERALDS,10000.0,0,0
744000,TOMATOES,4961.0,0,0
744000,EMERALDS,10000.0,0,0
744100,EMERALDS,10000.0,0,0
744100,TOMATOES,4962.0,0,0
744200,EMERALDS,10000.0,0,0
744200,TOMATOES,4961.5,0,0
744300,TOMATOES,4961.5,0,0
744300,EMERALDS,10000.0,0,0
744400,TOMATOES,4962.0,0,0
744400,EMERALDS,10000.0,0,0
744500,EMERALDS,10000.0,0,0
744500,TOMATOES,4962.0,0,0
744600,EMERALDS,10000.0,0,0
744600,TOMATOES,4962.5,0,0
744700,TOMATOES,4962.5,0,0
744700,EMERALDS,10000.0,0,0
744800,TOMATOES,4959.5,0,0
744800,EMERALDS,10000.0,0,0
744900,EMERALDS,10000.0,0,0
744900,TOMATOES,4963.0,0,0
745000,EMERALDS,10000.0,0,0
745000,TOMATOES,4963.0,0,0
745100,TOMATOES,4962.5,0,0
745100,EMERALDS,10000.0,0,0
745200,TOMATOES,4966.0,0,0
745200,EMERALDS,10000.0,0,0
745300,EMERALDS,10000.0,0,0
745300,TOMATOES,4963.0,0,0
745400,EMERALDS,10000.0,0,0
745400,TOMATOES,4962.5,0,0
745500,TOMATOES,4963.0,0,0
745500,EMERALDS,10000.0,0,0
745600,TOMATOES,4963.5,0,0
745600,EMERALDS,10000.0,0,0
745700,EMERALDS,10000.0,0,0
745700,TOMATOES,4963.0,0,0
745800,EMERALDS,10000.0,0,0
745800,TOMATOES,4963.0,0,0
745900,TOMATOES,4963.0,0,0
745900,EMERALDS,10000.0,0,0
746000,TOMATOES,4963.0,0,0
746000,EMERALDS,10000.0,0,0
746100,EMERALDS,10000.0,0,0
746100,TOMATOES,4964.0,0,0
746200,EMERALDS,10000.0,0,0
746200,TOMATOES,4963.5,0,0
746300,TOMATOES,4963.0,0,0
746300,EMERALDS,10000.0,0,0
746400,TOMATOES,4963.5,0,0
746400,EMERALDS,10000.0,0,0
746500,EMERALDS,10000.0,0,0
746500,TOMATOES,4963.0,0,0
746600,EMERALDS,10000.0,0,0
746600,TOMATOES,4963.0,0,0
746700,TOMATOES,4963.5,0,0
746700,EMERALDS,10000.0,0,0
746800,TOMATOES,4963.0,0,0
746800,EMERALDS,10000.0,0,0
746900,EMERALDS,10000.0,0,0
746900,TOMATOES,4963.5,0,0
747000,EMERALDS,10000.0,0,0
747000,TOMATOES,4963.5,0,0
747100,TOMATOES,4963.0,0,0
747100,EMERALDS,10000.0,0,0
747200,TOMATOES,4962.0,0,0
747200,EMERALDS,10000.0,0,0
747300,EMERALDS,10000.0,0,0
747300,TOMATOES,4962.0,0,0
747400,EMERALDS,10000.0,0,0
747400,TOMATOES,4962.0,0,0
747500,TOMATOES,4962.0,0,0
747500,EMERALDS,10000.0,0,0
747600,TOMATOES,4962.0,0,0
747600,EMERALDS,10000.0,0,0
747700,EMERALDS,10000.0,0,0
747700,TOMATOES,4962.0,0,0
747800,EMERALDS,10000.0,0,0
747800,TOMATOES,4962.5,0,0
747900,TOMATOES,4963.0,0,0
747900,EMERALDS,10000.0,0,0
748000,TOMATOES,4962.5,0,0
748000,EMERALDS,10000.0,0,0
748100,EMERALDS,10000.0,0,0
748100,TOMATOES,4963.0,0,0
748200,EMERALDS,10000.0,0,0
748200,TOMATOES,4962.0,0,0
748300,TOMATOES,4961.5,0,0
748300,EMERALDS,10004.0,0,0
748400,TOMATOES,4961.5,0,0
748400,EMERALDS,10000.0,0,0
748500,EMERALDS,10000.0,0,0
748500,TOMATOES,4960.5,0,0
748600,EMERALDS,10000.0,0,0
748600,TOMATOES,4960.5,0,0
748700,TOMATOES,4956.0,0,0
748700,EMERALDS,10000.0,0,0
748800,TOMATOES,4960.0,0,0
748800,EMERALDS,10000.0,0,0
748900,EMERALDS,10000.0,0,0
748900,TOMATOES,4959.5,0,0
749000,EMERALDS,10000.0,0,0
749000,TOMATOES,4960.0,0,0
749100,TOMATOES,4959.5,0,0
749100,EMERALDS,10000.0,0,0
749200,TOMATOES,4962.0,0,0
749200,EMERALDS,10000.0,0,0
749300,EMERALDS,10000.0,0,0
749300,TOMATOES,4959.5,0,0
749400,EMERALDS,10000.0,0,0
749400,TOMATOES,4959.0,0,0
749500,TOMATOES,4959.5,0,0
749500,EMERALDS,10000.0,0,0
749600,TOMATOES,4959.5,0,0
749600,EMERALDS,10000.0,0,0
749700,EMERALDS,10000.0,0,0
749700,TOMATOES,4959.5,0,0
749800,EMERALDS,10000.0,0,0
749800,TOMATOES,4960.0,0,0
749900,TOMATOES,4959.5,0,0
749900,EMERALDS,10000.0,0,0
750000,TOMATOES,4959.0,0,0
750000,EMERALDS,10000.0,0,0
750100,EMERALDS,10000.0,0,0
750100,TOMATOES,4959.5,0,0
750200,EMERALDS,10000.0,0,0
750200,TOMATOES,4959.5,0,0
750300,TOMATOES,4959.5,0,0
750300,EMERALDS,9996.0,0,0
750400,EMERALDS,10000.0,0,0
750400,TOMATOES,4959.5,0,0
750500,TOMATOES,4959.5,0,0
750500,EMERALDS,10000.0,0,0
750600,EMERALDS,10000.0,0,0
750600,TOMATOES,4959.5,0,0
750700,TOMATOES,4960.0,0,0
750700,EMERALDS,10000.0,0,0
750800,EMERALDS,10000.0,0,0
750800,TOMATOES,4956.5,0,0
750900,TOMATOES,4960.5,0,0
750900,EMERALDS,10000.0,0,0
751000,EMERALDS,10000.0,0,0
751000,TOMATOES,4961.0,0,0
751100,TOMATOES,4961.5,0,0
751100,EMERALDS,10000.0,0,0
751200,EMERALDS,10000.0,0,0
751200,TOMATOES,4962.5,0,0
751300,TOMATOES,4963.0,0,0
751300,EMERALDS,10000.0,0,0
751400,EMERALDS,10000.0,0,0
751400,TOMATOES,4959.5,0,0
751500,TOMATOES,4962.5,0,0
751500,EMERALDS,10000.0,0,0
751600,EMERALDS,10000.0,0,0
751600,TOMATOES,4963.5,0,0
751700,TOMATOES,4964.5,0,0
751700,EMERALDS,10000.0,0,0
751800,EMERALDS,10000.0,0,0
751800,TOMATOES,4963.5,0,0
751900,TOMATOES,4963.5,0,0
751900,EMERALDS,10000.0,0,0
752000,EMERALDS,10000.0,0,0
752000,TOMATOES,4964.0,0,0
752100,TOMATOES,4963.5,0,0
752100,EMERALDS,10000.0,0,0
752200,EMERALDS,10000.0,0,0
752200,TOMATOES,4963.5,0,0
752300,TOMATOES,4965.0,0,0
752300,EMERALDS,10000.0,0,0
752400,EMERALDS,10000.0,0,0
752400,TOMATOES,4965.5,0,0
752500,TOMATOES,4965.5,0,0
752500,EMERALDS,10000.0,0,0
752600,TOMATOES,4966.0,0,0
